Size of Data (KB),Server Data Size,Server Data Size (KB),Time to Send,Time to Receive,Processing Time,Topology
6,1251838,1222.498047,2771,2510,5281,
6,1261316,1231.753906,3602,3368,6970,
6,1270776,1240.992188,2761,2538,5299,
6,1280244,1250.238281,2845,2597,5442,
6,1289710,1259.482422,2805,2250,5055,
6,1299194,1268.744141,2809,2501,5310,
6,1308672,1278,3328,2211,5539,
6,1318150,1287.255859,2775,2498,5273,
6,1327628,1296.511719,2792,2477,5269,
6,1337096,1305.757813,2884,2615,5499,
6,1346576,1315.015625,4941,4708,9649,
6,1356052,1324.269531,3801,3564,7365,
6,1365532,1333.527344,3731,3476,7207,
6,1375014,1342.787109,3789,3549,7338,
6,1384492,1352.042969,3794,3543,7337,
6,1393962,1361.291016,3840,3589,7429,
6,1403428,1370.535156,4336,4054,8390,
6,1412912,1379.796875,3875,3608,7483,
6,1422392,1389.054688,3782,3523,7305,
6,1431862,1398.302734,3840,3507,7347,
6,1441342,1407.560547,3893,3563,7456,
6,1450814,1416.810547,3713,3439,7152,
6,1460284,1426.058594,4004,3751,7755,
6,1469750,1435.302734,3781,3507,7288,
6,1479238,1444.568359,3796,3545,7341,
6,1488730,1453.837891,3963,3616,7579,
6,1498210,1463.095703,3821,3545,7366,
6,1507692,1472.355469,3922,3630,7552,
6,1517158,1481.599609,3909,3621,7530,
6,1526626,1490.845703,4212,3897,8109,
6,1536108,1500.105469,3897,3612,7509,
6,1545568,1509.34375,3958,3647,7605,
6,1555046,1518.599609,4500,4213,8713,
6,1564518,1527.849609,4597,4242,8839,
6,1573984,1537.09375,3657,2423,6080,
6,1583462,1546.349609,3460,3132,6592,
6,1592944,1555.609375,3257,2909,6166,
6,1602404,1564.847656,3498,3187,6685,
6,1611876,1574.097656,3332,3010,6342,
6,1621362,1583.361328,3352,3054,6406,
6,1630844,1592.621094,3470,3141,6611,
6,1640324,1601.878906,3400,3099,6499,
6,1649788,1611.121094,3910,3576,7486,
6,1659262,1620.373047,3849,2203,6052,
6,1668748,1629.636719,3524,3171,6695,
6,1678222,1638.888672,4266,2833,7099,
6,1687702,1648.146484,5856,3870,9726,
6,1697172,1657.394531,4681,4302,8983,
6,1706650,1666.650391,4577,4198,8775,BAn20m15 (iteration 3)
6,10274,10.03320313,94,61,155,
6,19730,19.26757813,105,60,165,
6,29202,28.51757813,105,66,171,
6,38670,37.76367188,103,65,168,
6,48156,47.02734375,114,75,189,
6,57624,56.2734375,95,56,151,
6,67100,65.52734375,121,84,205,
6,76566,74.77148438,98,59,157,
6,86052,84.03515625,92,54,146,
6,95522,93.28320313,115,65,180,
6,104996,102.5351563,104,64,168,
6,114468,111.7851563,129,80,209,
6,123942,121.0371094,151,87,238,
6,133412,130.2851563,175,113,288,
6,142896,139.546875,100,58,158,
6,152360,148.7890625,129,66,195,
6,161816,158.0234375,124,76,200,
6,171298,167.2832031,123,67,190,
6,180768,176.53125,141,74,215,
6,190240,185.78125,114,57,171,
6,199708,195.0273438,242,186,428,
6,209190,204.2871094,120,67,187,
6,218662,213.5371094,114,64,178,
6,228142,222.7949219,255,168,423,
6,237616,232.046875,134,70,204,
6,247096,241.3046875,910,843,1753,
6,256578,250.5644531,4281,4165,8446,
6,266054,259.8183594,794,716,1510,
6,275538,269.0800781,178,110,288,
6,285018,278.3378906,4862,4772,9634,
6,294506,287.6035156,701,627,1328,
6,303978,296.8535156,882,818,1700,
6,313470,306.1230469,650,577,1227,
6,322952,315.3828125,1353,1291,2644,
6,332418,324.6269531,454,355,809,
6,341904,333.890625,687,601,1288,
6,351398,343.1621094,588,508,1096,
6,360870,352.4121094,1054,976,2030,
6,370350,361.6699219,527,464,991,
6,379836,370.9335938,744,667,1411,
6,389324,380.1992188,423,358,781,
6,398814,389.4667969,3762,3677,7439,
6,408294,398.7246094,988,865,1853,
6,417776,407.984375,810,702,1512,
6,427260,417.2460938,653,441,1094,
6,436750,426.5136719,594,438,1032,
6,446248,435.7890625,829,578,1407,
6,455738,445.0566406,745,504,1249,
6,465218,454.3144531,688,588,1276,
6,474696,463.5703125,618,521,1139,
6,484166,472.8183594,783,693,1476,
6,493654,482.0839844,761,625,1386,
6,503140,491.3476563,622,535,1157,
6,512622,500.6074219,714,604,1318,
6,522112,509.875,757,503,1260,
6,531590,519.1308594,813,685,1498,
6,541078,528.3964844,869,746,1615,
6,550564,537.6601563,703,581,1284,
6,560036,546.9101563,560,425,985,
6,569514,556.1660156,674,560,1234,
6,578998,565.4277344,674,571,1245,
6,588492,574.6992188,720,588,1308,
6,597974,583.9589844,747,512,1259,
6,607454,593.2167969,783,655,1438,
6,616926,602.4667969,749,641,1390,
6,626398,611.7167969,1576,1068,2644,
6,635854,620.9511719,1169,1056,2225,
6,645324,630.1992188,1315,1204,2519,
6,654802,639.4550781,1148,1030,2178,
6,664266,648.6972656,1383,1260,2643,
6,673742,657.9511719,1449,1292,2741,
6,683220,667.2070313,1331,1188,2519,
6,692706,676.4707031,1323,1214,2537,
6,702184,685.7265625,1364,1252,2616,
6,711664,694.984375,1230,1123,2353,
6,721144,704.2421875,1678,1551,3229,
6,730642,713.5175781,1505,1368,2873,
6,740110,722.7636719,1538,1397,2935,
6,749584,732.015625,1382,1248,2630,
6,759056,741.265625,1465,1333,2798,
6,768540,750.5273438,1245,1115,2360,
6,778026,759.7910156,1672,1536,3208,
6,787510,769.0527344,1983,1845,3828,
6,796992,778.3125,1754,1619,3373,
6,806458,787.5566406,1469,1314,2783,
6,815932,796.8085938,1717,1404,3121,
6,825406,806.0605469,1542,1394,2936,
6,834892,815.3242188,1600,1424,3024,
6,844372,824.5820313,1534,1399,2933,
6,853852,833.8398438,1512,1371,2883,
6,863320,843.0859375,1947,1807,3754,
6,872786,852.3300781,1544,1391,2935,
6,882262,861.5839844,1564,1362,2926,
6,891732,870.8320313,1568,1396,2964,
6,901206,880.0839844,1972,1678,3650,
6,910678,889.3339844,1305,1124,2429,
6,920166,898.5996094,2578,2396,4974,
6,929632,907.84375,2300,2151,4451,
6,939118,917.1074219,1926,1780,3706,
6,948590,926.3574219,2096,1797,3893,
6,958066,935.6113281,2391,1468,3859,
6,967534,944.8574219,2276,1019,3295,
6,977018,954.1191406,2089,1509,3598,
6,986488,963.3671875,2307,1483,3790,
6,995956,972.6132813,2007,1844,3851,
6,1005434,981.8691406,2413,2244,4657,
6,1014912,991.125,2617,2444,5061,
6,1024378,1000.369141,2376,2191,4567,
6,1033844,1009.613281,2482,2309,4791,
6,1043324,1018.871094,2398,2219,4617,
6,1052806,1028.130859,2794,2137,4931,
6,1062286,1037.388672,2711,1071,3782,
6,1071766,1046.646484,2878,2664,5542,
6,1081236,1055.894531,2482,2229,4711,
6,1090712,1065.148438,2594,2379,4973,
6,1100188,1074.402344,2635,2448,5083,
6,1109656,1083.648438,2510,2324,4834,
6,1119130,1092.900391,2910,2671,5581,
6,1128606,1102.154297,2579,2380,4959,
6,1138090,1111.416016,5948,1889,7837,
6,1147568,1120.671875,2988,1888,4876,
6,1157040,1129.921875,3309,1304,4613,
6,1166508,1139.167969,2840,2558,5398,
6,1175992,1148.429688,2737,2468,5205,
6,1185472,1157.6875,2809,2586,5395,
6,1194950,1166.943359,2771,2558,5329,
6,1204434,1176.205078,2911,2687,5598,
6,1213906,1185.455078,2661,2457,5118,
6,1223382,1194.708984,2769,2560,5329,
6,1232870,1203.974609,2730,2516,5246,
6,1242342,1213.224609,2915,2701,5616,
6,1251812,1222.472656,2732,2525,5257,
6,1261300,1231.738281,2806,2554,5360,
6,1270768,1240.984375,2897,2659,5556,
6,1280228,1250.222656,2944,2679,5623,
6,1289702,1259.474609,2771,2506,5277,
6,1299166,1268.716797,3034,2694,5728,
6,1308632,1277.960938,3060,2779,5839,
6,1318102,1287.208984,2949,2632,5581,
6,1327582,1296.466797,2869,2641,5510,
6,1337046,1305.708984,3046,2806,5852,
6,1346524,1314.964844,5036,4794,9830,
6,1355992,1324.210938,3952,3724,7676,
6,1365476,1333.472656,3814,3574,7388,
6,1374962,1342.736328,3741,3461,7202,
6,1384432,1351.984375,3818,3573,7391,
6,1393906,1361.236328,4028,3759,7787,
6,1403394,1370.501953,3735,3493,7228,
6,1412876,1379.761719,3962,3719,7681,
6,1422346,1389.009766,3812,3575,7387,
6,1431830,1398.271484,3988,3689,7677,
6,1441310,1407.529297,3953,3634,7587,
6,1450784,1416.78125,3950,3676,7626,
6,1460266,1426.041016,4036,3712,7748,
6,1469752,1435.304688,3998,3635,7633,
6,1479238,1444.568359,4002,3712,7714,
6,1488700,1453.808594,4054,3771,7825,
6,1498174,1463.060547,3906,3639,7545,
6,1507672,1472.335938,4000,3735,7735,
6,1517154,1481.595703,3946,3675,7621,
6,1526636,1490.855469,4065,3783,7848,
6,1536124,1500.121094,3973,3630,7603,
6,1545606,1509.380859,3934,3664,7598,
6,1555088,1518.640625,3982,3710,7692,
6,1564556,1527.886719,3977,3695,7672,
6,1574026,1537.134766,4022,3665,7687,
6,1583508,1546.394531,3351,3002,6353,
6,1592970,1555.634766,3523,3242,6765,
6,1602440,1564.882813,3654,3332,6986,
6,1611916,1574.136719,3451,3140,6591,
6,1621388,1583.386719,3490,3199,6689,
6,1630874,1592.650391,3558,3228,6786,
6,1640360,1601.914063,3419,3099,6518,
6,1649816,1611.148438,3527,3208,6735,
6,1659302,1620.412109,3673,3286,6959,
6,1668776,1629.664063,3502,3161,6663,
6,1678256,1638.921875,4185,3858,8043,
6,1687728,1648.171875,5486,5156,10642,
6,1697204,1657.425781,4733,4401,9134,
6,1706678,1666.677734,4563,4235,8798,BAn20m15 (iteration 4)
6,10262,10.02148438,120,67,187,
6,19736,19.2734375,122,70,192,
6,29218,28.53320313,108,67,175,
6,38688,37.78125,90,57,147,
6,48164,47.03515625,99,67,166,
6,57636,56.28515625,112,66,178,
6,67108,65.53515625,119,78,197,
6,76598,74.80273438,128,81,209,
6,86070,84.05273438,119,72,191,
6,95542,93.30273438,117,66,183,
6,105020,102.5585938,116,71,187,
6,114498,111.8144531,106,63,169,
6,123978,121.0722656,113,69,182,
6,133468,130.3398438,155,91,246,
6,142954,139.6035156,102,57,159,
6,152442,148.8691406,206,80,286,
6,161928,158.1328125,264,106,370,
6,171416,167.3984375,279,108,387,
6,180902,176.6621094,223,90,313,
6,190378,185.9160156,221,94,315,
6,199856,195.171875,210,65,275,
6,209342,204.4355469,188,89,277,
6,218818,213.6894531,3449,3326,6775,
6,228290,222.9394531,223,72,295,
6,237762,232.1894531,270,121,391,
6,247234,241.4394531,250,98,348,
6,256700,250.6835938,427,290,717,
6,266162,259.9238281,277,137,414,
6,275648,269.1875,266,183,449,
6,285140,278.4570313,1134,920,2054,
6,294608,287.703125,497,351,848,
6,304086,296.9589844,1154,980,2134,
6,313558,306.2089844,4545,4382,8927,
6,323036,315.4648438,2235,2081,4316,
6,332522,324.7285156,3648,3411,7059,
6,341994,333.9785156,2264,2180,4444,
6,351484,343.2460938,857,784,1641,
6,360970,352.5097656,625,551,1176,
6,370458,361.7753906,562,492,1054,
6,379944,371.0390625,684,600,1284,
6,389400,380.2734375,610,527,1137,
6,398886,389.5371094,580,491,1071,
6,408368,398.796875,765,521,1286,
6,417832,408.0390625,750,495,1245,
6,427316,417.3007813,653,404,1057,
6,436802,426.5644531,720,477,1197,
6,446276,435.8164063,652,403,1055,
6,455754,445.0722656,646,393,1039,
6,465242,454.3378906,774,502,1276,
6,474716,463.5898438,755,479,1234,
6,484194,472.8457031,791,423,1214,
6,493664,482.09375,708,399,1107,
6,503124,491.3320313,698,430,1128,
6,512602,500.5878906,628,523,1151,
6,522076,509.8398438,720,367,1087,
6,531564,519.1054688,750,415,1165,
6,541038,528.3574219,643,321,964,
6,550516,537.6132813,848,433,1281,
6,560010,546.8847656,755,389,1144,
6,569486,556.1386719,879,460,1339,
6,578978,565.4082031,789,390,1179,
6,588436,574.6445313,960,525,1485,
6,597910,583.8964844,385,264,649,
6,607392,593.15625,716,591,1307,
6,616868,602.4101563,789,693,1482,
6,626342,611.6621094,1550,1140,2690,
6,635814,620.9121094,1227,826,2053,
6,645280,630.15625,1109,833,1942,
6,654764,639.4179688,1120,776,1896,
6,664248,648.6796875,1624,1224,2848,
6,673720,657.9296875,1489,1339,2828,
6,683186,667.1738281,1138,1008,2146,
6,692658,676.4238281,1617,1503,3120,
6,702142,685.6855469,1250,1145,2395,
6,711630,694.9511719,1258,1153,2411,
6,721108,704.2070313,1677,1318,2995,
6,730574,713.4511719,1515,1360,2875,
6,740048,722.703125,1142,1018,2160,
6,749526,731.9589844,1476,1345,2821,
6,759008,741.21875,1592,1462,3054,
6,768486,750.4746094,1731,1560,3291,
6,777982,759.7480469,1412,1289,2701,
6,787464,769.0078125,1458,1318,2776,
6,796940,778.2617188,1634,1385,3019,
6,806426,787.5253906,1517,1066,2583,
6,815908,796.7851563,1274,1101,2375,
6,825402,806.0566406,1567,1433,3000,
6,834888,815.3203125,1573,1420,2993,
6,844372,824.5820313,1772,1649,3421,
6,853856,833.84375,1567,1430,2997,
6,863330,843.0957031,1652,1524,3176,
6,872794,852.3378906,1290,1168,2458,
6,882280,861.6015625,1871,1272,3143,
6,891758,870.8574219,1719,1157,2876,
6,901224,880.1015625,1669,1285,2954,
6,910690,889.3457031,1285,1138,2423,
6,920174,898.6074219,2646,2507,5153,
6,929660,907.8710938,2428,2269,4697,
6,939132,917.1210938,1908,1772,3680,
6,948602,926.3691406,2027,1397,3424,
6,958084,935.6289063,1930,1701,3631,
6,967578,944.9003906,1968,1761,3729,
6,977054,954.1542969,2025,1860,3885,
6,986534,963.4121094,2203,2035,4238,
6,996004,972.6601563,2009,1806,3815,
6,1005484,981.9179688,2279,2086,4365,
6,1014956,991.1679688,2457,2290,4747,
6,1024432,1000.421875,2475,2264,4739,
6,1033904,1009.671875,2473,2204,4677,
6,1043370,1018.916016,2305,2144,4449,
6,1052858,1028.181641,2434,1982,4416,
6,1062318,1037.419922,2459,2213,4672,
6,1071798,1046.677734,2517,2287,4804,
6,1081276,1055.933594,2594,2205,4799,
6,1090752,1065.1875,2425,2231,4656,
6,1100218,1074.431641,2559,2298,4857,
6,1109692,1083.683594,2562,2391,4953,
6,1119184,1092.953125,2539,2316,4855,
6,1128664,1102.210938,2477,2289,4766,
6,1138134,1111.458984,2910,1180,4090,
6,1147604,1120.707031,2710,2490,5200,
6,1157078,1129.958984,2661,2447,5108,
6,1166560,1139.21875,2570,2371,4941,
6,1176032,1148.46875,2777,2581,5358,
6,1185520,1157.734375,2725,2503,5228,
6,1195004,1166.996094,2884,2629,5513,
6,1204480,1176.25,2716,2461,5177,
6,1213966,1185.513672,2854,2603,5457,
6,1223448,1194.773438,2767,2520,5287,
6,1232922,1204.025391,2746,2447,5193,
6,1242396,1213.277344,2684,2465,5149,
6,1251862,1222.521484,2746,2441,5187,
6,1261334,1231.771484,2948,2685,5633,
6,1270822,1241.037109,2733,2490,5223,
6,1280296,1250.289063,2878,2653,5531,
6,1289780,1259.550781,2861,2587,5448,
6,1299248,1268.796875,2977,2680,5657,
6,1308734,1278.060547,2760,2475,5235,
6,1318200,1287.304688,2839,2615,5454,
6,1327688,1296.570313,2851,2596,5447,
6,1337170,1305.830078,2959,2744,5703,
6,1346660,1315.097656,4823,4607,9430,
6,1356128,1324.34375,3735,3503,7238,
6,1365612,1333.605469,3740,3477,7217,
6,1375086,1342.857422,3841,3618,7459,
6,1384560,1352.109375,3723,3502,7225,
6,1394042,1361.369141,3587,3340,6927,
6,1403510,1370.615234,3852,3628,7480,
6,1412980,1379.863281,3859,3615,7474,
6,1422450,1389.111328,3697,3460,7157,
6,1431940,1398.378906,3379,3077,6456,
6,1441414,1407.630859,3686,3384,7070,
6,1450888,1416.882813,3813,3547,7360,
6,1460354,1426.126953,3841,3575,7416,
6,1469828,1435.378906,3791,3529,7320,
6,1479304,1444.632813,3911,3646,7557,
6,1488780,1453.886719,3682,3415,7097,
6,1498262,1463.146484,3891,3629,7520,
6,1507724,1472.386719,3936,3662,7598,
6,1517186,1481.626953,3776,3489,7265,
6,1526674,1490.892578,4113,3822,7935,
6,1536146,1500.142578,3866,3579,7445,
6,1545624,1509.398438,3960,3693,7653,
6,1555100,1518.652344,3919,3666,7585,
6,1564584,1527.914063,3895,3587,7482,
6,1574054,1537.162109,3567,3134,6701,
6,1583528,1546.414063,3198,2906,6104,
6,1593018,1555.681641,3375,3079,6454,
6,1602498,1564.939453,3537,3250,6787,
6,1611982,1574.201172,3316,2987,6303,
6,1621474,1583.470703,3533,3226,6759,
6,1630946,1592.720703,3370,3084,6454,
6,1640442,1601.994141,3365,3026,6391,
6,1649918,1611.248047,3451,3108,6559,
6,1659392,1620.5,3433,3067,6500,
6,1668872,1629.757813,3389,3042,6431,
6,1678348,1639.011719,4065,3744,7809,
6,1687834,1648.275391,5555,5168,10723,
6,1697302,1657.521484,4588,4215,8803,
6,1706780,1666.777344,4593,4197,8790,BAn20m15 (iteration 5)
10,15178,14.82226563,137,82,219,
10,29558,28.86523438,200,136,336,
10,43946,42.91601563,200,116,316,
10,58316,56.94921875,148,92,240,
10,72686,70.98242188,148,98,246,
10,87054,85.01367188,151,90,241,
10,101438,99.06054688,198,111,309,
10,115802,113.0878906,179,97,276,
10,130184,127.1328125,221,140,361,
10,144564,141.1757813,296,187,483,
10,158956,155.2304688,183,101,284,
10,173344,169.28125,218,117,335,
10,187720,183.3203125,685,591,1276,
10,202094,197.3574219,206,126,332,
10,216468,211.3945313,642,529,1171,
10,230826,225.4160156,1392,1252,2644,
10,245210,239.4628906,192,110,302,
10,259586,253.5019531,272,126,398,
10,273960,267.5390625,208,107,315,
10,288334,281.5761719,554,410,964,
10,302710,295.6152344,295,171,466,
10,317094,309.6621094,1489,1327,2816,
10,331492,323.7226563,690,577,1267,
10,345856,337.75,189,102,291,
10,360230,351.7871094,616,494,1110,
10,374604,365.8242188,769,622,1391,
10,388982,379.8652344,727,620,1347,
10,403344,393.890625,473,319,792,
10,417712,407.921875,698,550,1248,
10,432090,421.9628906,567,455,1022,
10,446464,436,654,512,1166,
10,460846,450.0449219,648,526,1174,
10,475226,464.0878906,781,663,1444,
10,489602,478.1269531,665,501,1166,
10,503984,492.171875,711,558,1269,
10,518352,506.203125,529,416,945,
10,532728,520.2421875,648,508,1156,BAn20m2 (iteration 1)
10,15158,14.80273438,144,89,233,
10,29522,28.83007813,149,82,231,
10,43884,42.85546875,174,118,292,
10,58250,56.88476563,156,99,255,
10,72632,70.9296875,131,91,222,
10,87008,84.96875,129,75,204,
10,101390,99.01367188,146,103,249,
10,115770,113.0566406,167,89,256,
10,130150,127.0996094,139,83,222,
10,144528,141.140625,181,83,264,
10,158916,155.1914063,187,116,303,
10,173276,169.2148438,937,872,1809,
10,187650,183.2519531,171,89,260,
10,202018,197.2832031,178,101,279,
10,216390,211.3183594,161,92,253,
10,230756,225.3476563,141,81,222,
10,245154,239.4082031,210,137,347,
10,259522,253.4394531,182,91,273,
10,273894,267.4746094,166,89,255,
10,288284,281.5273438,218,129,347,
10,302652,295.5585938,200,109,309,
10,317026,309.5957031,342,254,596,
10,331418,323.6503906,1869,1784,3653,
10,345790,337.6855469,546,432,978,
10,360170,351.7285156,232,128,360,
10,374534,365.7558594,489,389,878,
10,388906,379.7910156,927,815,1742,
10,403290,393.8378906,455,324,779,
10,417668,407.8789063,462,356,818,
10,432054,421.9277344,562,423,985,
10,446430,435.9667969,550,458,1008,
10,460804,450.0039063,486,393,879,
10,475180,464.0429688,661,562,1223,
10,489550,478.0761719,739,609,1348,
10,503918,492.1074219,547,439,986,
10,518306,506.1582031,1011,905,1916,
10,532680,520.1953125,332,191,523,BAn20m2 (iteration 2)
10,15168,14.8125,134,92,226,
10,29548,28.85546875,163,112,275,
10,43924,42.89453125,210,155,365,
10,58298,56.93164063,122,91,213,
10,72670,70.96679688,171,105,276,
10,87042,85.00195313,209,137,346,
10,101402,99.02539063,157,99,256,
10,115766,113.0527344,146,91,237,
10,130130,127.0800781,171,113,284,
10,144502,141.1152344,149,87,236,
10,158886,155.1621094,699,641,1340,
10,173262,169.2011719,345,278,623,
10,187644,183.2460938,156,94,250,
10,202030,197.2949219,171,107,278,
10,216396,211.3242188,667,612,1279,
10,230772,225.3632813,142,79,221,
10,245152,239.40625,202,118,320,
10,259524,253.4414063,226,132,358,
10,273902,267.4824219,220,136,356,
10,288284,281.5273438,179,93,272,
10,302670,295.5761719,614,552,1166,
10,317046,309.6152344,1786,1709,3495,
10,331410,323.6425781,474,392,866,
10,345778,337.6738281,507,415,922,
10,360156,351.7148438,612,520,1132,
10,374524,365.7460938,584,503,1087,
10,388906,379.7910156,692,603,1295,
10,403280,393.828125,697,623,1320,
10,417658,407.8691406,257,172,429,
10,432034,421.9082031,406,321,727,
10,446412,435.9492188,578,493,1071,
10,460790,449.9902344,587,478,1065,
10,475170,464.0332031,748,644,1392,
10,489548,478.0742188,765,637,1402,
10,503918,492.1074219,515,402,917,
10,518306,506.1582031,609,495,1104,
10,532694,520.2089844,886,782,1668,BAn20m2 (iteration 3)
10,15178,14.82226563,111,65,176,
10,29542,28.84960938,163,115,278,
10,43922,42.89257813,133,85,218,
10,58290,56.92382813,140,82,222,
10,72672,70.96875,125,93,218,
10,87046,85.00585938,127,94,221,
10,101418,99.04101563,143,107,250,
10,115802,113.0878906,168,104,272,
